Gene,B4APH9540922,B4APH9550922,B4APH9500922,B4APH9560922,B4APH9690922,B4AP9010922,B4AP8920922,B4AP9020922,B4AP9530922,B4AP9060922,B4AP9200922,B4AP9480922,B4AP9490922,B4AP9750922,B4AP9400922
Onecut3,115.3213557,38.48065112,12.82446634,83.7726498,30.14474384,20.04843471,24.90906112,35.37940838,22.55654006,24.60369087,31.22272157,13.55318431,10.20863586,0,10.62384127
Ooep,0,0,57.21684982,1.060413289,21.00997298,0,0,0,0,3.936590539,0,6.255315837,0,4.351376656,0
Opa1,8819.462774,9286.31713,9195.142365,9772.768868,9235.253341,10069.32633,10403.02029,10791.62672,10025.4422,9168.319366,9280.433607,10250.37755,8953.994515,9710.097009,9019.641239
Opa3,2980.00867,3131.492987,3401.443072,3424.074509,3085.725597,2758.664616,3174.410749,3089.801666,3333.66865,3161.082203,3318.975302,2706.466652,3129.967755,3107.970777,3224.335826
Opalin,1576.932175,1692.108631,2028.238676,1311.731238,1269.73315,1653.995864,1241.467606,1466.884701,1369.369953,1844.292668,1607.970161,2472.934861,2142.792667,2165.897731,1380.036981
Opcml,8249.845168,9331.037887,8987.977908,8620.099623,10091.18137,9274.405897,10485.71837,10712.70343,10005.70523,10129.8316,11037.23207,10393.20726,7694.248849,10572.75743,10775.7622
Ophn1,2287.206889,1966.673277,2054.874106,1992.516569,2201.479778,1876.533489,2258.753662,2237.974371,1966.178408,2058.836852,2270.932615,2169.552043,2204.044483,2162.634198,2075.898584
Oplah,1793.59654,1740.989459,1781.614324,1885.414827,1742.91428,1738.199289,1861.205047,1863.315508,1938.922589,2124.774744,1921.238134,1677.467197,2228.545209,1623.063493,1706.188908
Opn1mw,5.241879806,19.76033436,13.81096375,4.241653155,12.78867921,9.02179562,25.90542357,57.15135201,9.398558358,17.71465743,26.01893464,15.63828959,10.20863586,9.790597477,8.499073017
Opn1sw,5.241879806,0,25.64893268,4.241653155,0,8.019373884,17.93452401,19.95761499,24.43625173,6.889033444,0,1.04255264,16.33381738,27.1961041,13.81099365
Opn3,218.4116586,286.0048394,225.907907,273.5866285,261.2544466,234.5666861,337.7668688,273.9636239,203.0088605,268.6723043,269.5561628,160.5531065,186.8180363,176.2307546,157.2328508
Opn4,23.58845913,16.64028156,0,46.6581847,15.52911046,0,6.974537114,29.02925816,15.97754921,18.69880506,5.203786928,21.89360543,38.79281628,6.527064985,14.87337778
Opn5,2.620939903,4.160070391,0,0,0,0,0,23.58627226,0,0,0,10.4255264,0,0,0
Oprd1,951.4011848,896.4951692,992.4163951,959.6740262,1112.615091,715.7291192,864.8426021,1017.838364,793.2383254,954.6232057,838.8504527,636.9996628,942.2570901,1175.959541,1212.180289
Oprk1,820.3541897,405.6068631,591.8984464,616.1001207,440.2959555,581.4046066,792.1081436,808.2834069,387.2206043,519.6299512,505.8080894,546.2975831,1088.240583,403.5901849,287.9060984
Oprl1,2694.32622,2927.649538,2188.051257,3257.589623,2621.679237,2809.788125,3082.745404,3781.060876,2259.413429,2642.436399,2570.670742,2754.424074,2345.944521,2368.236745,2536.973295
Oprm1,234.137298,206.9635019,160.7990779,344.6343188,146.1563338,240.5812165,179.3452401,323.8576614,163.5349154,140.7331118,273.7191924,284.6168706,334.8432563,164.2644688,159.3576191
Optc,49.79785816,56.16095028,110.48771,62.56438403,42.01994596,39.09444769,38.85813535,94.34508903,32.89495425,14.76221452,81.17907607,71.93613213,58.18922441,8.702753313,73.30450477
Optn,1363.762396,1519.46571,1314.014551,1503.666043,1160.115899,1717.148433,1599.161724,1451.462908,1411.663465,1234.121134,1411.267015,1487.722617,1200.535577,1354.365984,1468.214864
Or10ad1,353.8268869,280.8047514,290.0302387,321.3052265,262.1679237,358.8669813,229.1633623,251.284516,218.0465539,222.4173655,285.1675236,224.1488175,255.2158966,189.2848846,158.2952349
Or10ad1c,0,2.080035195,0,4.241653155,3.653908345,0,0,0,2.819567507,13.77806689,8.326059084,1.04255264,7.146045103,3.263532492,4.249536508
Or10ah1-ps1,1.747293269,0,0.986497411,0,10.96172503,0,0,0,0,0,0,0,0,0,0
Or10ak16,0.873646634,0,0,0,0,8.019373884,19.9272489,0,0,6.889033444,4.163029542,0,8.16690869,1.087844164,0
Or10am5,5.241879806,4.160070391,0,0,12.78867921,0,0,0,15.97754921,5.904885809,0,0,0,0,10.62384127
Or10c1,0,0,0,4.241653155,9.134770862,0,0,0,5.639135015,3.936590539,0,10.4255264,0,0,0
Or10d1,0,0,0.986497411,0,0,0,0,0,0,0,0,0,0,10.87844164,4.249536508
Or10g1,0,0,15.78395857,29.69157208,7.307816689,1.002421736,0,0,0,0,0,0,0,0,0
Or10g1b,6.115526441,0,0,6.362479732,0,0,0,14.51462908,0,1.96829527,1.040757386,0,14.29209021,6.527064985,0
Or10g3,5.241879806,21.84036955,0,56.2019043,5.480862517,0,0,0,0.939855836,0,0,3.127657919,4.083454345,17.40550663,0
Or10g3b,10.48375961,1.040017598,0,0,7.307816689,7.016952149,9.963624448,0,0,0,0,1.04255264,0,0,0
Or10h1,65.52349758,4.160070391,12.82446634,11.66454618,15.52911046,1.002421736,9.963624448,0,14.09783754,9.841476348,1.040757386,39.6170003,0,36.98670158,18.06053016
Or10h1b,27.9566923,10.40017598,27.6219275,1.060413289,20.0964959,1.002421736,0,9.071643175,42.29351261,18.69880506,43.71181019,17.72339487,0,8.702753313,22.31006667
Or10h5,84.74372354,32.24054553,61.16283946,18.02702591,37.45256053,32.07749554,50.81448469,27.21492953,54.51163848,52.15982464,36.42650849,18.76594751,62.27267876,43.51376656,38.24582857
Or10j5,0,1.040017598,0,0,0,10.02421736,0,3.62865727,0,0,0,0,0,0,0
Or10q3,6.989173075,0,0,0,0,0,0,9.071643175,0,0,0,0,0,3.263532492,0
Or10v1,20.96751923,1.040017598,3.945989643,11.66454618,0.913477086,19.04601298,0,0,14.09783754,11.80977162,0,38.57444766,10.20863586,19.58119495,44.62013334
Or10v5,13.97834615,15.60026397,21.70294303,27.57074551,14.61563338,44.10655636,4.981812224,31.75075111,19.73697255,21.65124797,30.18196418,12.51063167,10.20863586,11.96628581,33.99629207
Or12j2,0,6.240105586,0,0,0,16.03874777,0,0,0.939855836,0,0,0,0,0,4.249536508
Or12j5,0,0,0,2.120826577,0,0,15.94179912,0,16.91740504,0,0,0,0,0,0
Or13a1,0,0,11.83796893,0,0,1.002421736,0,0,9.398558358,0,0,0,0,0,0
Or13a17,0,4.160070391,7.891979285,0,0,0,0,0,0,0,20.81514771,0,0,0,0
Or13a18,43.68233172,10.40017598,30.58141973,4.241653155,0,1.002421736,15.94179912,17.23612203,29.13553091,12.79391925,10.40757386,20.85105279,18.37554455,23.93257161,19.12291429
Or13a20,8.736466344,0,0,12.72495946,0,0,0,0,0.939855836,0,10.40757386,10.4255264,12.25036303,3.263532492,0
Or13a22,0,0,7.891979285,0,0,0,11.95634934,0,5.639135015,0,0,0,0,0,0
Or13a24,0,0,4.932487053,10.60413289,0,0,0,0,0,0,0,0,15.31295379,0,0
Or13a25,97.84842305,67.60114385,60.17634205,11.66454618,77.64555232,62.1501476,26.90178601,79.83045994,64.85005267,46.25493884,95.74967947,126.1488694,52.0640429,100.0816631,52.05682223
Or13a26,0,0,0,10.60413289,0,0,0,0,7.518846686,0,6.244544313,0,0,0,0
Or13a28,10.48375961,5.200087989,0,0,0,0,15.94179912,0,9.398558358,7.873181078,0,1.04255264,0,19.58119495,0
Or13e8,1.747293269,4.160070391,0,2.120826577,0,0,0,14.51462908,0,3.936590539,0,0,0,3.263532492,0
Or13g1,0,0,4.932487053,0,0,0,17.93452401,0,0.939855836,5.904885809,0,0,0,0,0
Or14j3,0,0,0,0,0,0,0.996362445,0,0,0,1.040757386,0,0,2.175688328,0
Or14j9,0,0,0,0,0.913477086,0,0,0,0,3.936590539,0,0,0,1.087844164,0
Or1ab2,0,0,0,1.060413289,0,14.0339043,0,0,0,3.936590539,0,12.51063167,0,0,10.62384127
Or1f12,8.736466344,16.64028156,16.77045598,19.0874392,5.480862517,0,7.970899558,12.70030045,9.398558358,25.5878385,6.244544313,0,1.020863586,3.263532492,0
Or1j10,0,3.120052793,0,6.362479732,0,0,0,0,7.518846686,0,0,0,0,0,0
Or1o4,0,4.160070391,0,0,0,2.004843471,0,0,0,5.904885809,20.81514771,9.382973756,1.020863586,1.087844164,1.062384127
Or2ab1,8.736466344,8.320140782,0,1.060413289,0,0,0,14.51462908,0,0,0,0,0,0,12.74860952
Or2ak4,25.3357524,15.60026397,37.4869016,99.67884913,50.24123974,67.16225628,45.83267246,12.70030045,0,28.54028141,0,67.76592157,32.66763476,22.84472745,125.361327
Or2at4,0,0,0,0,0,0,0.996362445,10.88597181,0,0,18.73363294,0,23.47986248,7.614909149,0
Or2b11,0.873646634,0,0,4.241653155,0,0,0,0,11.27827003,0,0,0,0,0,8.499073017
Or2b7,0.873646634,0,0,0,0,4.009686942,15.94179912,0,0,0,2.081514771,10.4255264,1.020863586,5.439220821,1.062384127
Or2bd2,0,0,0,0,0.913477086,0,0,0,0,3.936590539,0,0,8.16690869,10.87844164,0
Or2h1,0,0,0,16.96661262,0,0,0,0,6.578990851,0,16.65211817,0,0,0,15.93576191
Or2h2,0,0,0.986497411,0,0,0,0,0,7.518846686,0.984147635,1.040757386,0,0,0,0
Or2j6,0,0,0,6.362479732,0,0,0,0,12.21812587,0,0,0,4.083454345,0,0
Or2r11,0,0,0,0,3.653908345,0,0,0,5.639135015,0,0,10.4255264,0,0,0
Or2r2,6.989173075,0,0,4.241653155,0.913477086,0,5.978174669,0,0,0.984147635,0,5.212763198,0,0,0
Or2t1,6.989173075,1.040017598,3.945989643,12.72495946,2.740431258,6.014530413,0,0,7.518846686,0.984147635,10.40757386,11.46807903,0,13.05412997,1.062384127
Or2v1,5.241879806,0,0,0,0,0,0,0,0.939855836,11.80977162,0,0,0,1.087844164,12.74860952
Or2w2,0,0,0,0,0,0,0,0,4.699279179,5.904885809,0,0,0,10.87844164,0
Or2w3b,8.736466344,4.160070391,0.986497411,8.483306309,22.83692715,0,23.91269868,0,0,12.79391925,0,4.170210558,10.20863586,26.10825994,0
Or2y1,3.494586538,0,0,0,0,0,0,0,0,0,1.040757386,0,1.020863586,0,0
Or2y1f,10.48375961,0,11.83796893,8.483306309,7.307816689,0,17.93452401,0,0.939855836,3.936590539,3.122272157,8.340421116,0,0,3.187152381
Or2y1g,64.64985094,17.68029916,19.72994821,11.66454618,44.76037722,14.0339043,9.963624448,51.7083661,15.03769337,4.920738174,3.122272157,3.127657919,23.47986248,13.05412997,30.80913969
Or2z9,0,0,0,0,0.913477086,0,0,0,0,0,14.5706034,1.04255264,0,0,0
Or4a74,2.620939903,0,0,0,0,0,0,0,3.759423343,0,2.081514771,0,0,0,0
Or4b1d,0,0,5.918984464,0,0,0,0,0,0,12.79391925,0,0,0,0,25.49721905
Or4d1,0,8.320140782,9.864974106,18.02702591,1.826954172,0,15.94179912,54.42985905,9.398558358,21.65124797,0,20.85105279,0,27.1961041,10.62384127
Or4d11,0,8.320140782,0,0,7.307816689,0,0,0,0,0,0,0,4.083454345,0,0
Or4e1,26.20939903,8.320140782,16.77045598,0,7.307816689,28.06780859,15.94179912,0,0.939855836,1.96829527,10.40757386,4.170210558,11.22949945,0,4.249536508
Or4e2,17.47293269,0,2.959492232,0,15.52911046,0,0,0,4.699279179,0,0,0,0,0,0
Or4e5,60.28161777,28.08047514,53.27086017,30.75198537,31.05822093,131.3172474,88.67625759,19.95761499,35.71452176,28.54028141,8.326059084,86.53186908,22.4589989,20.66903912,29.74675556
Or51a8,0,16.64028156,28.60842491,0,0,0,0,12.70030045,12.21812587,0,0,0,0,0,12.74860952
Or51e1,6.989173075,7.280123184,29.59492232,0,0,6.014530413,0,0,28.19567507,0,20.81514771,6.255315837,32.66763476,30.4596366,4.249536508
Or51e2,27.9566923,18.72031676,61.16283946,0,18.26954172,42.10171289,43.83994757,9.071643175,15.03769337,14.76221452,9.36681647,27.10636863,14.29209021,31.54748076,14.87337778
Or51r1,0,0,18.7434508,0,12.78867921,12.02906083,15.94179912,7.25731454,13.1579817,0,35.38575111,41.70210558,4.083454345,34.81101325,15.93576191
Or51t4,6.989173075,0,3.945989643,0,0,0,0,0,3.759423343,0,0,0,0,0,0
Or52ab7,0,0,0,0,0,0,0,0,3.759423343,0,0,8.340421116,0,0,16.99814603
Or52b1,17.47293269,0,7.891979285,1.060413289,7.307816689,0,35.86904801,7.25731454,7.518846686,16.73050979,17.69287555,12.51063167,16.33381738,0,19.12291429
Or52b2,10.48375961,14.56024637,17.75695339,7.422893021,5.480862517,8.019373884,11.95634934,0.907164318,0.939855836,9.841476348,24.97817725,32.31913183,12.25036303,15.2298183,6.374304762
Or52d3,0,0,0,0,6.394339603,0,0,0,7.518846686,0.984147635,0,0,0,0,0
Or52h7,0,0,9.864974106,0,7.307816689,0,0,0,0.939855836,0,6.244544313,0,0,7.614909149,0
Or52h9,0,2.080035195,1.972994821,0,0.913477086,0,0,0,1.879711672,0,0,0,0,0,0
Or52i2,15.72563942,0,0,8.483306309,0.913477086,0,0,0,0,0,0,0,0,0,0
Or52m1,13.97834615,0,5.918984464,0,0,0,0,0,0,0,0,0,6.125181517,0,0
Or52n4,0,12.48021117,6.905481875,0,28.31778967,0,0,12.70030045,0,3.936590539,6.244544313,0,0,10.87844164,10.62384127
Or52u1,0,0,0,8.483306309,7.307816689,3.007265207,0,4.535821588,0,0,0,0,0,0,0
Or52w1,20.09387259,6.240105586,2.959492232,18.02702591,24.66388133,25.06054339,31.88359823,0,5.639135015,21.65124797,8.326059084,13.55318431,24.50072607,15.2298183,0
Or55b10,0,0,11.83796893,16.96661262,10.96172503,0,0,16.32895772,0.939855836,0,0,0,0,4.351376656,0
Or55b3,13.10469952,1.040017598,2.959492232,15.90619933,0,0,0,12.70030045,37.59423343,0,11.44833124,2.085105279,0,0,0
Or55b4,19.22022596,0,0,8.483306309,16.44258755,0,13.94907423,0,0.939855836,7.873181078,24.97817725,0,1.020863586,0,0
Or56b35,0,0,0,15.90619933,0,30.07265207,34.87268557,0,10.33841419,6.889033444,9.36681647,27.10636863,16.33381738,6.527064985,8.499073017
Or5af1,0,0,0,0,4.567385431,5.012108678,9.963624448,0,0,0,8.326059084,0,0,0,0
Or5au1,0,0,0,1.060413289,0,0,0.996362445,0,0,0,0,8.340421116,1.020863586,0,0
Or5b106,0.873646634,0,0,0,0,0,0,0,15.03769337,0,0,0,6.125181517,0,8.499073017
Or5bw2,5.241879806,6.240105586,0,6.362479732,0,0,0,0,0,0,0,0,0,0,4.249536508
Or5k1,0,0,0,0,0,0,0,12.70030045,9.398558358,0,1.040757386,8.340421116,10.20863586,0,14.87337778
Or5m11b,2.620939903,0,0,10.60413289,0,0,0,0,0,0,0,14.59573695,24.50072607,0,2.124768254
Or5m3b,6.989173075,4.160070391,14.79746116,40.29570497,13.70215629,20.04843471,20.92361134,16.32895772,7.518846686,11.80977162,2.081514771,45.87231614,3.062590759,18.49335079,26.55960318
Or5m9,0,0,0,14.84578604,0,0,0,0,0.939855836,5.904885809,0,8.340421116,0,8.702753313,0
Or5p58,0,2.080035195,8.878476696,11.66454618,0,2.004843471,18.93088645,1.814328635,10.33841419,3.936590539,8.326059084,3.127657919,2.041727172,4.351376656,9.561457144
Or5v1,11.35740625,4.160070391,0,0,9.134770862,18.04359124,29.89087334,18.14328635,11.27827003,3.936590539,16.65211817,27.10636863,36.7510891,10.87844164,10.62384127
Or5v1b,57.66067787,22.88038715,43.40588607,22.26867906,65.7703502,54.13077372,90.66898248,110.6740467,31.01524258,83.65254896,84.30134823,31.27657919,68.39786028,70.70987067,77.55404128
Or5w14,5.241879806,0,0,2.120826577,0,0,0,0,0.939855836,0,0,0,0,0,12.74860952
Or6b13,3.494586538,0,0,0,0,0,0,0,4.699279179,0,8.326059084,19.80850015,0,14.14197413,0
Or6c211,0,0,0,0,0,0,0,10.88597181,0,0,0,0,0,6.527064985,14.87337778
Or6d12,0,0,0,0,0,0,11.95634934,19.95761499,7.518846686,0.984147635,0,10.4255264,0,0,0
Or6d15,0,0,0,0,7.307816689,3.007265207,0,0,0,0.984147635,0,0,0,0,1.062384127
Or6z5,0,10.40017598,0,1.060413289,0,8.019373884,0,0.907164318,0.939855836,0,6.244544313,0,0,0,0
Or6z6,0,0,0,0,0.913477086,0,0,0,0.939855836,0,0,0,0,1.087844164,0
Or7d10,0,1.040017598,0.986497411,7.422893021,1.826954172,6.014530413,0,7.25731454,0.939855836,1.96829527,1.040757386,12.51063167,1.020863586,11.96628581,6.374304762
Or7e166,0.873646634,12.48021117,0,10.60413289,0,0,0,0,0,0,6.244544313,0,1.020863586,0,0
Or7e168,0,0,0,0,0,8.019373884,0,0,0.939855836,0,0,0,0,0,27.6219873
Or7e178,0,1.040017598,4.932487053,0,0,12.02906083,0,9.978807493,1.879711672,10.82562398,2.081514771,0,4.083454345,0,14.87337778
Or8b12c,0,0,0,0,3.653908345,10.02421736,0,0,0,0,0,6.255315837,0,0,0
Or8b53,0,12.48021117,0,0,28.31778967,12.02906083,14.94543667,10.88597181,0.939855836,9.841476348,0,9.382973756,0,19.58119495,2.124768254
Or8b54,6.989173075,0,0,0,3.653908345,8.019373884,0,0,0,0,0,0,0,0,0
Or8b56,0,0,5.918984464,0,0,0,0,0,3.759423343,0,0,0,0,0,4.249536508
Or8b8,0,0,0,0,3.653908345,0,0,0,0,0,2.081514771,0,0,0,10.62384127
Or8b9,5.241879806,0,0,1.060413289,0,0,0,0,0,0,0,0,0,4.351376656,9.561457144
Or8c20,8.736466344,0,0,0,0,0,0,0,5.639135015,0,6.244544313,6.255315837,0,0,0
Or8s2,0,0,3.945989643,1.060413289,0,0,0,0,0,0,27.05969202,0,0,0,0
Or9a4,5.241879806,0,0,6.362479732,0,0,0,0,0.939855836,0,0,0,1.020863586,0,0
Or9a7,14.85199278,21.84036955,9.864974106,14.84578604,4.567385431,28.06780859,0,10.88597181,22.55654006,1.96829527,22.89666248,0,14.29209021,23.93257161,4.249536508
Or9e1,0,0,0,0,2.740431258,5.012108678,13.94907423,0,0,0,3.122272157,4.170210558,1.020863586,0,0
Orai1,517.1988076,637.5307874,552.43855,383.8696105,683.2808605,519.254459,735.3154843,593.2854637,670.1172109,566.8690376,532.8677814,455.5955035,581.8922441,578.7330953,719.234054
Orai2,3621.2653,4844.40197,4370.183529,4133.490999,3827.468991,3684.9023,3939.617107,4256.414978,5047.965694,4049.767517,3944.470491,3805.317134,3778.216133,4987.765492,4811.537712
Orai3,930.4336656,948.4960491,927.307566,785.7662469,1094.345549,816.9737145,973.4461086,1046.867622,1080.834211,837.5096372,881.5215055,974.786718,950.4239988,1147.675593,1168.62254
Orc1,26.20939903,20.80035195,52.28436276,64.68521061,44.76037722,94.22764314,37.8617729,34.47224407,46.99279179,88.57328713,85.34210561,17.72339487,31.64677117,26.10825994,18.06053016
Orc2,1340.173937,1488.265182,1198.594354,1338.24157,1413.149052,1283.099821,1222.53672,1739.033997,1475.573662,1310.88465,1407.103985,1275.041878,1402.666567,1344.575387,1218.554594
Orc3,2496.008434,2075.875125,1994.697764,2248.076172,2218.835842,1821.400293,1998.703064,2361.348719,2093.058946,2234.015131,2104.411434,2657.466678,2217.315709,1998.369729,1933.539111
Orc4,2176.253766,1963.553224,1956.224365,2127.189057,2263.59622,2510.064026,2149.153793,2235.252878,2400.391805,2185.791897,2048.210535,2319.679623,2001.913493,2050.586249,1833.675003
Orc5,1133.119685,1254.261223,1097.971618,1138.883872,1055.066035,997.4096268,1073.082353,1487.749481,1109.969742,903.4475287,1236.419774,1160.361088,1247.495302,1098.722606,1239.802276
Orc6,860.5419349,863.2146061,802.0223949,592.7710284,897.9479757,645.5595977,642.6537769,779.2541488,875.945639,912.3048575,715.0003239,615.1060573,751.3555994,635.3009918,648.0543175
Orm2,1.747293269,6.240105586,20.71644562,0,0.913477086,7.016952149,0,6.350150223,7.518846686,0,4.163029542,23.97871071,21.43813531,6.527064985,29.74675556
Ormdl1,517.1988076,508.5686053,380.7880005,482.4880463,510.6336912,524.2665677,492.2030477,487.1472385,510.3417188,555.059266,457.9332496,512.9358986,344.0310286,448.1917956,508.8819969
Ormdl2,165.1192139,144.5624461,282.1382594,343.5739055,246.6388133,218.5279383,194.2906767,224.9767508,223.6856889,219.4649226,194.6216311,239.7871071,234.7986248,300.2449893,152.9833143
Ormdl3,3012.333595,2580.28366,3073.925932,3173.816973,2872.885436,2881.96249,2620.43323,2621.704878,3151.336617,2921.934328,2715.336019,2492.743361,2770.623773,2868.645061,3478.245632
Os9,7526.465755,6828.755547,6224.798661,7255.347721,6755.163052,7399.877252,7211.671376,6126.080636,6896.662123,7244.31074,6966.829939,6472.166786,6632.55072,6380.206023,7720.345451
Osbp,3616.02342,4063.348754,3988.409031,4429.346307,4141.705109,4109.929116,4535.441849,4313.56633,3910.740133,3871.636795,3997.549118,4148.316953,4448.923509,4125.10507,3718.344445
Osbp2,3278.795819,4109.109529,3502.065808,3260.770863,3884.10457,4015.701473,3676.577421,3674.015486,3942.695231,3946.432016,3482.374212,3391.423736,3389.267106,4385.099826,4321.778629
Osbpl10,1265.913973,1175.219885,1246.932727,1071.017422,1198.481937,1411.409804,1686.841619,1408.826185,1426.701159,1441.776285,1625.663036,1204.148299,1395.520522,1493.610037,1581.889965
