Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Abtb3,2637.565705,-0.091266897,0.134730933,-0.677401215,0.498151427,0.99947604
Acaa1a,2922.146199,0.035387287,0.111156338,0.318355998,0.750214912,0.99947604
Acaa1b,39.49199663,0.510293201,0.456323919,1.118269675,0.263451834,0.99947604
Acaa2,1410.056951,-0.106116251,0.126876621,-0.836373557,0.402944784,0.99947604
Acaca,5353.594727,-0.130370399,0.110709123,-1.177594001,0.238958502,0.99947604
Acacb,599.9620196,-0.132403674,0.220052507,-0.601691277,0.547379657,0.99947604
Acad10,271.8005849,-0.065374889,0.205325498,-0.318396349,0.750184308,0.99947604
Acad11,1340.474835,0.006475054,0.107255626,0.060370302,0.951860711,0.99947604
Acad12,236.6920475,0.177772923,0.24555768,0.723955867,0.46909283,0.99947604
Acad8,1334.094979,-0.286742503,0.105351849,-2.721760507,0.006493518,0.805058104
Acad9,1958.194317,-0.017066147,0.079978136,-0.21338515,0.831026562,0.99947604
Acadl,2391.673533,0.056538257,0.091901263,0.615206526,0.538418338,0.99947604
Acadm,2050.432602,0.096001013,0.093074052,1.031447663,0.30233094,0.99947604
Acads,616.1544291,0.261587638,0.149353641,1.751464755,0.079865887,0.99947604
Acadsb,4451.391829,0.107203002,0.059245356,1.80947518,0.070377213,0.99947604
Acadvl,1541.924624,-0.072911578,0.081150413,-0.898474516,0.368932626,0.99947604
Acan,246.4384758,-0.105067591,0.216861906,-0.484490767,0.628037615,0.99947604
Acap1,33.27616318,-1.408431529,0.726352866,-1.939045875,0.052495752,0.99947604
Acap2,6131.848895,0.007873199,0.059549418,0.132212869,0.894815923,0.99947604
Acap3,5966.472923,0.037712699,0.076673268,0.491862423,0.622816604,0.99947604
Acat1,4824.790304,-0.006105082,0.072890033,-0.083757427,0.933249297,0.99947604
Acat2,2339.515557,-0.094161472,0.08520827,-1.105074324,0.269127385,0.99947604
Acat3,263.5699957,0.046342025,0.269514625,0.171946235,0.863479798,0.99947604
Acbd3,2492.619924,-0.008335671,0.078049196,-0.106800219,0.914947474,0.99947604
Acbd4,1563.54146,-0.104709095,0.10307865,-1.015817485,0.309716308,0.99947604
Acbd5,5357.145472,-0.005389419,0.063256623,-0.085199283,0.93210296,0.99947604
Acbd6,2837.898335,-0.016399472,0.072643173,-0.225753799,0.821392912,0.99947604
Acbd7,16.48385693,-0.119260006,0.942554472,-0.126528503,0.899313589,0.99947604
Accs,329.0471081,0.206367805,0.157250987,1.312346649,0.189403199,0.99947604
Accsl,5.342435685,-1.760753528,1.57368132,-1.118875535,0.263193242,0.99947604
Acd,1510.620826,0.003840318,0.111122045,0.034559464,0.972431025,0.99947604
Ace,3229.335979,-0.169448032,0.229053273,-0.739775643,0.459436141,0.99947604
Ace2,66.87915705,-0.092591328,0.386667399,-0.239459878,0.810749005,0.99947604
Ace3,4.502085817,0.296980119,2.233154857,0.1329868,0.89420382,0.99947604
Acer2,613.8088477,0.430962375,0.220399821,1.95536627,0.050539854,0.99947604
Acer3,1321.95147,0.007798007,0.119501211,0.065254623,0.947971271,0.99947604
Ache,4985.520676,-0.021682797,0.137955332,-0.157172593,0.875108827,0.99947604
Acin1,5755.966433,0.006876991,0.084056292,0.081814115,0.934794532,0.99947604
Ackr1,1322.129196,0.121128511,0.156571411,0.773631087,0.439148983,0.99947604
Ackr2,113.6940906,0.348782212,0.351547029,0.992135286,0.321131535,0.99947604
Ackr3,612.3056128,-0.034859791,0.156919796,-0.222150369,0.824196829,0.99947604
Ackr4,65.23082848,-0.030539208,0.523765097,-0.05830707,0.953504036,0.99947604
Acly,11216.64422,-0.097252706,0.08312884,-1.169903331,0.242039873,0.99947604
Acmsd,11.99230435,-0.666208377,1.047650043,-0.635907364,0.524836803,0.99947604
Acnat1,3.940648675,-1.166035022,2.083408693,-0.559676566,0.575700069,0.99947604
Acnat2,0.800241827,-2.012191974,3.689266846,-0.545417845,0.58546617,0.99947604
Aco1,1665.6876,-0.072578614,0.09293909,-0.780926669,0.434845626,0.99947604
Aco2,22598.7042,0.012675618,0.058112069,0.218123667,0.827332758,0.99947604
Acod1,6.119144149,-0.400654205,3.341896223,-0.119888284,0.904571645,0.99947604
Acot1,864.7423464,0.091515761,0.13873874,0.65962658,0.509493493,0.99947604
Acot10,3.762930915,-0.706514452,1.926964872,-0.366646254,0.713882901,0.99947604
Acot11,2451.990489,0.182056543,0.101801561,1.788347272,0.073719998,0.99947604
Acot12,20.01056114,0.206152766,1.043818858,0.197498603,0.843437375,0.99947604
Acot13,2631.675705,0.101092153,0.076897286,1.314638765,0.188631335,0.99947604
Acot2,552.5189299,0.121648584,0.145570874,0.835665686,0.403343005,0.99947604
Acot3,152.1217878,-0.152964486,0.287450805,-0.532141441,0.594628037,0.99947604
Acot4,224.9479515,-0.379408781,0.262884252,-1.443254123,0.148948898,0.99947604
Acot5,118.0747076,-0.164780786,0.371129007,-0.443998673,0.657043544,0.99947604
Acot6,491.6559656,-0.010601599,0.148519712,-0.071381762,0.943093924,0.99947604
Acot7,12683.23343,-0.027800658,0.082724798,-0.336061961,0.736824143,0.99947604
Acot8,628.2017925,0.116565703,0.156758564,0.743600223,0.457118369,0.99947604
Acot9,873.2152015,0.010708523,0.152157028,0.070378106,0.943892717,0.99947604
Acox1,11470.20037,0.003632943,0.051120218,0.071066666,0.943344698,0.99947604
Acox2,29.60855988,-0.564099633,0.731937302,-0.770693927,0.440888373,0.99947604
Acox3,2382.332088,-0.067311196,0.072789506,-0.924737643,0.355102394,0.99947604
Acoxl,11.52562403,-0.380524478,1.487602279,-0.255797187,0.798107446,0.99947604
Acp1,1774.147907,-0.565448341,0.261338578,-2.163661963,0.030490302,0.99947604
Acp2,4428.551799,-0.126472278,0.063666017,-1.986495832,0.046978295,0.99947604
Acp3,51.88713602,-0.232005361,0.741750319,-0.312780939,0.754447098,0.99947604
Acp4,1.205304589,2.637685688,3.302487903,0.798696548,0.424466389,0.99947604
Acp5,59.39099954,-0.009994253,0.476768431,-0.020962488,0.983275579,0.99947604
Acp6,626.7680501,0.096405825,0.160573693,0.600383684,0.548250559,0.99947604
Acp7,89.7304881,-0.08907436,0.307245069,-0.289913067,0.771882744,0.99947604
Acr,58.2540263,0.136161376,0.414663523,0.328365936,0.742634996,0.99947604
Acrbp,139.2491661,-0.003163272,0.306614664,-0.010316766,0.991768557,0.99947604
Acsbg1,9453.988324,0.052608532,0.084329828,0.623842513,0.532731017,0.99947604
Acsbg2,1.440177395,-0.409964816,2.924829597,-0.140167077,0.888527984,0.99947604
Acsbg3,28.40291909,0.436607982,0.750526922,0.58173527,0.56074501,0.99947604
Acsf2,1229.267739,-0.118202171,0.125954571,-0.938450825,0.348012777,0.99947604
Acsf3,1052.747685,-0.070309908,0.09893318,-0.710680765,0.477282082,0.99947604
Acsl1,2710.740486,0.08508974,0.079029284,1.076686205,0.281620477,0.99947604
Acsl3,9901.132113,0.022420231,0.075670411,0.296287953,0.767010185,0.99947604
Acsl4,4478.481891,-0.075760825,0.087562043,-0.865224496,0.386915583,0.99947604
Acsl5,2820.844574,-0.129565537,0.085650746,-1.512719309,0.130350973,0.99947604
Acsl6,13038.24667,0.042007163,0.057800925,0.726755897,0.467375505,0.99947604
Acsm3,25.85329431,0.056332479,0.587661232,0.095858763,0.923632746,0.99947604
Acsm4,8.362417043,-0.546222298,1.488068807,-0.367067904,0.713568368,0.99947604
Acsm5,17.74679314,-1.535489749,0.985704048,-1.557759403,0.119290293,0.99947604
Acss1,1886.168917,0.073327105,0.10395866,0.705348695,0.480593263,0.99947604
Acss2,2543.444286,-0.101941834,0.099292232,-1.026684892,0.304568866,0.99947604
Acss3,163.549683,-0.371941016,0.284926725,-1.305391818,0.191759463,0.99947604
Acta1,350.2695624,-0.034272249,0.213580316,-0.160465391,0.872514482,0.99947604
Acta2,1059.813838,0.308298665,0.197116315,1.56404438,0.117807147,0.99947604
Actb,49758.04335,0.005556589,0.10602398,0.052408799,0.958202963,0.99947604
Actbl2,0.99524481,-0.905998798,3.62151013,-0.250171549,0.802454687,0.99947604
Actc1,4.284766516,-1.036161241,1.856931555,-0.557996464,0.576846799,0.99947604
Acte1,1.713664381,-0.874349378,3.512980743,-0.248891025,0.803445078,0.99947604
Actg1,37901.99198,0.052634298,0.064674704,0.813831291,0.415741606,0.99947604
Actg2,12.58434928,1.120224572,1.339423777,0.83634813,0.402959084,0.99947604
Actl10,70.01061392,0.816006781,0.605812662,1.346962241,0.177992394,0.99947604
Actl6a,492.1089873,-0.029490496,0.14132475,-0.208671845,0.834704421,0.99947604
Actl6b,2722.54008,0.064245296,0.089178086,0.72041573,0.471269068,0.99947604
Actl7a,1.866749049,-1.430709614,2.718447757,-0.526296527,0.598682196,0.99947604
Actl7b,1.620553141,1.051454288,3.318326337,0.316862834,0.751347684,0.99947604
Actl9,5.515850328,-1.163612485,1.746301859,-0.666329523,0.505200499,0.99947604
Actmap,788.6103311,0.114751257,0.104838034,1.094557508,0.27371054,0.99947604
Actn1,3529.183956,0.141185281,0.110064353,1.282752104,0.199578939,0.99947604
Actn2,796.3462394,0.266077,0.338781259,0.785394684,0.432222196,0.99947604
Actn3,82.68183518,-0.152440374,0.440283073,-0.346232647,0.729167882,0.99947604
Actn4,6846.42851,-0.045003105,0.059606168,-0.755007516,0.450244473,0.99947604
Actr10,6008.335653,-0.061908918,0.073096086,-0.846952577,0.397021555,0.99947604
Actr1a,10634.92627,0.014505149,0.057478294,0.252358731,0.800763796,0.99947604
Actr1b,13841.66865,0.012938538,0.065188724,0.198478167,0.842670965,0.99947604
Actr2,14950.76636,-0.034727355,0.068311262,-0.5083694,0.611194308,0.99947604
Actr3,11502.85598,-0.007932121,0.079486665,-0.099791851,0.920509577,0.99947604
Actr3b,4375.004708,-0.007465977,0.081246168,-0.091893286,0.926782826,0.99947604
Actr5,415.4412957,0.299306728,0.184298674,1.624030828,0.104369229,0.99947604
Actr6,885.0535073,-0.122877814,0.120132575,-1.022851745,0.306377948,0.99947604
Actr8,2479.418407,0.063792858,0.074222658,0.859479564,0.39007599,0.99947604
Actrt3,43.2582944,0.538925791,0.491726694,1.095986445,0.273084707,0.99947604
Acvr1,1494.804865,0.14538948,0.096444874,1.507487899,0.131685643,0.99947604
Acvr1b,7076.926154,0.009491257,0.078061271,0.121587274,0.903225892,0.99947604
Acvr1c,1431.377555,0.099103113,0.141265424,0.701538358,0.482967105,0.99947604
Acvr2a,2831.543005,-0.036636359,0.118443089,-0.309316141,0.757081054,0.99947604
Acvr2b,472.4659353,-0.124401648,0.176321095,-0.705540354,0.480474028,0.99947604
Acvrl1,981.8048618,-0.0329494,0.157576774,-0.209100611,0.834369698,0.99947604
Acy1,608.6711251,0.34800937,0.124273049,2.800360746,0.005104553,0.735846879
Acy3,173.0964209,-0.304068736,0.353675312,-0.859739783,0.389932499,0.99947604
Acyp1,682.8558567,-0.036171177,0.199686741,-0.181139604,0.856257999,0.99947604
Acyp2,935.2092326,0.086947674,0.150653138,0.577138151,0.563846134,0.99947604
Ada,65.87348238,0.182077804,0.509663964,0.357250693,0.720904139,0.99947604
Adad2,5.589934416,0.560506873,2.223618804,0.252069677,0.800987208,0.99947604
Adal,895.9961765,-0.28106802,0.152107129,-1.847829375,0.06462703,0.99947604
Adam10,5286.380342,0.009061927,0.077128582,0.11749117,0.906470841,0.99947604
Adam11,7037.148537,0.034556447,0.103838542,0.332790176,0.739292675,0.99947604
Adam12,395.607946,0.139008429,0.206229506,0.674047238,0.500281282,0.99947604
Adam15,4159.819973,0.082338533,0.094332601,0.87285342,0.382742978,0.99947604
Adam17,1360.159775,0.116045949,0.118545617,0.978913871,0.327622538,0.99947604
Adam18,13.82537387,0.471470135,1.02373471,0.460539366,0.645129122,0.99947604
Adam19,910.9443538,0.000260298,0.14235823,0.001828474,0.998541089,0.999497784
Adam1a,192.093197,0.048178781,0.23608746,0.204071749,0.838297431,0.99947604
Adam1b,12.87798366,0.351185519,0.99135761,0.35424706,0.723153738,0.99947604
Adam2,4.14350643,-1.79164602,2.176224269,-0.823281886,0.410347712,0.99947604
Adam21,46.84365838,-0.902470198,0.587742665,-1.535485259,0.124664675,0.99947604
Adam22,12700.60408,-0.021634483,0.056761141,-0.381149545,0.703092285,0.99947604
Adam23,8496.991376,-0.056783483,0.06253133,-0.908080524,0.36383568,0.99947604
Adam25,0.814918435,1.653331683,3.720923993,0.444333635,0.656801387,0.99947604
Adam28,6.389068819,2.542306576,3.557770048,0.714578666,NA,NA
Adam3,3.944725736,0.195305268,2.141235184,0.091211498,0.927324539,0.99947604
Adam32,15.20074064,-1.141908666,1.054073132,-1.08332964,0.278662134,0.99947604
Adam33,142.286842,0.413416036,0.295451664,1.399267923,0.161732655,0.99947604
Adam4,34.29601751,-0.685482592,0.55431321,-1.236634054,0.216222971,0.99947604
Adam5,14.45304154,-1.663578242,0.978902486,-1.699432032,0.089237811,0.99947604
Adam7,10.84900903,1.651920164,1.161117024,1.422699117,0.154823397,0.99947604
Adam8,169.2610529,-0.088811878,0.397024103,-0.22369392,0.822995477,0.99947604
Adam9,3208.901547,-0.00406398,0.084629652,-0.048020759,0.961699698,0.99947604
Adamdec1,2.092318478,-1.43467712,2.839507342,-0.505255647,0.61337929,0.99947604
Adamts1,1198.569532,0.174843041,0.165129783,1.058821963,0.289680869,0.99947604
Adamts10,971.2046973,0.123294414,0.20951731,0.588468868,0.556217624,0.99947604
Adamts12,46.15611742,0.312042868,0.420108569,0.742767205,0.457622634,0.99947604
Adamts13,69.31489135,0.637206578,0.588238494,1.083245289,0.278699562,0.99947604
Adamts14,48.16636563,-0.42557315,0.53259759,-0.799051964,0.424260281,0.99947604
Adamts15,519.1405192,0.04539984,0.205566733,0.220852077,0.825207613,0.99947604
Adamts16,234.8783151,-0.196358675,0.254367956,-0.771947371,0.440145599,0.99947604
Adamts17,342.0026426,-0.216730575,0.227637721,-0.952085506,0.341053619,0.99947604
Adamts18,94.15513983,-0.621689165,0.464337281,-1.338874113,0.180611658,0.99947604
Adamts19,86.22812648,0.405361289,0.444635178,0.911671655,0.36194159,0.99947604
Adamts2,1219.21076,0.147848158,0.166657093,0.887139908,0.375003581,0.99947604
Adamts20,745.3650598,-0.232829485,0.215301441,-1.081411647,0.279514043,0.99947604
Adamts3,683.7294458,0.104097137,0.19080308,0.545573671,0.585359027,0.99947604
Adamts4,1813.580465,-0.05676099,0.250574489,-0.226523417,0.820794348,0.99947604
Adamts5,219.3938855,0.175982925,0.268732598,0.65486259,0.512556228,0.99947604
Adamts6,282.392869,-0.064868205,0.250582348,-0.258869812,0.795735691,0.99947604
Adamts7,22.90919941,1.178780284,0.77007018,1.530743969,0.125832682,0.99947604
Adamts8,180.9112506,0.072808929,0.301533403,0.241462233,0.809196885,0.99947604
Adamts9,477.6926155,-0.019751719,0.173717645,-0.113700131,0.909475509,0.99947604
Adamtsl1,754.5431957,0.019803691,0.137333394,0.144201569,0.885341302,0.99947604
Adamtsl2,324.0065561,0.2692841,0.208736703,1.290065884,0.197027784,0.99947604
Adamtsl3,441.9549159,0.237890497,0.272009166,0.874567944,0.381809036,0.99947604
Adamtsl4,914.4760894,0.248472303,0.137213448,1.81084513,0.070164828,0.99947604
Adamtsl5,449.2735298,0.097071628,0.203727741,0.47647722,0.633734433,0.99947604
Adap1,9327.146482,0.094941038,0.076524225,1.240666442,0.214728996,0.99947604
Adap2,395.8936779,-0.042446021,0.199955548,-0.212277288,0.831890713,0.99947604
Adar,7622.237115,-0.006438727,0.071491344,-0.09006303,0.928237128,0.99947604
Adarb1,18101.73423,0.016957578,0.074129125,0.228757296,0.819057559,0.99947604
Adarb2,1805.498066,0.224013105,0.128483864,1.743511582,0.081244293,0.99947604
Adat1,388.1882577,-0.130933162,0.195148287,-0.670941899,0.502257543,0.99947604
Adat2,238.2734754,0.027781624,0.222052904,0.125112636,0.90043438,0.99947604
Adat3,3.651041645,-1.730699929,1.571281906,-1.101457302,0.270697678,0.99947604
Adck1,1520.670604,0.135687552,0.078691133,1.724305485,0.08465271,0.99947604
Adck2,1029.233886,0.145874114,0.097301949,1.499190053,0.133824335,0.99947604
Adck5,647.7674373,0.072285374,0.123534902,0.58514131,0.558452704,0.99947604
Adcy1,41259.27662,0.050492504,0.112435172,0.449081038,0.653373199,0.99947604
Adcy10,47.21653207,-0.538417137,0.477985061,-1.126430889,0.259983178,0.99947604
Adcy2,6252.07789,0.082642276,0.081693921,1.011608636,0.311725215,0.99947604
Adcy3,2608.604775,0.018666723,0.099457064,0.187686249,0.85112261,0.99947604
Adcy4,191.9377593,0.166897984,0.296802581,0.562319853,0.573898114,0.99947604
Adcy5,15803.80766,0.210513728,0.290411265,0.724881414,0.468524784,0.99947604
Adcy6,2476.420274,-0.113176299,0.110057424,-1.02833861,0.303790575,0.99947604
Adcy7,906.4012208,-0.266157806,0.145735134,-1.826311874,0.067803298,0.99947604
Adcy8,1884.80557,-0.04113837,0.105858396,-0.388616974,0.697559508,0.99947604
Adcy9,3572.697487,-0.015153533,0.108653601,-0.139466459,0.889081558,0.99947604
Adcyap1,1097.034371,-0.079026582,0.273292836,-0.289164486,0.772455507,0.99947604
Adcyap1r1,13124.03911,0.070718859,0.070245234,1.006742451,0.314058557,0.99947604
Add1,18009.90553,0.04070496,0.055572524,0.732465564,0.463884454,0.99947604
Add2,14726.37501,0.064448524,0.057294341,1.124867182,0.260645321,0.99947604
Add3,9638.087852,0.038545167,0.06080408,0.633924022,0.526130407,0.99947604
Adgb,78.23273204,-1.108799172,0.432623087,-2.562968102,0.010378158,0.893110054
Adgra1,4084.060008,0.005910841,0.109606551,0.05392781,0.95699268,0.99947604
Adgra2,1432.795827,0.151756438,0.175996031,0.862271934,0.388537893,0.99947604
Adgra3,1373.118499,0.076936676,0.094032571,0.818191778,0.413247689,0.99947604
Adgrb1,21788.73098,0.14357336,0.066905125,2.145924682,0.031878988,0.99947604
Adgrb2,20557.7197,0.091753761,0.0744206,1.232908098,0.217610054,0.99947604
Adgrb3,4845.346526,-0.010326056,0.064166786,-0.160925245,0.872152279,0.99947604
Adgrd1,152.5870581,0.024625918,0.253443764,0.097165217,0.92259519,0.99947604
Adgre1,865.2206708,-0.236723696,0.214828833,-1.101917713,0.270497447,0.99947604
Adgre4,6.533193149,0.88648782,1.84339869,0.480898584,0.630588579,0.99947604
Adgre5,641.7791668,-0.020330784,0.154147851,-0.13189145,0.895070152,0.99947604
Adgrf2,18.6663741,0.124181815,0.717311299,0.173121231,0.862556137,0.99947604
Adgrf3,0.19632447,-0.454824379,3.762021836,-0.12089892,0.903771097,0.99947604
Adgrf4,63.44832148,0.564048081,0.541517543,1.041606294,0.29759425,0.99947604
Adgrf5,2308.307654,0.117498532,0.127675097,0.920293262,0.357419529,0.99947604
Adgrg1,5059.041545,0.123849847,0.092648178,1.336775862,0.181295811,0.99947604
Adgrg2,179.4817143,0.037183399,0.334914255,0.111023638,0.911597602,0.99947604
Adgrg3,20.8020985,-0.196286399,0.973113928,-0.201709577,0.840143775,0.99947604
Adgrg4,0.891276786,-0.454855316,3.762021836,-0.120907144,0.903764584,0.99947604
Adgrg5,38.61771025,0.100207321,0.646954396,0.154890857,0.876907362,0.99947604
Adgrg6,306.4767571,-0.272342876,0.269754876,-1.009593896,0.312689895,0.99947604
Adgrg7,0.821696328,-2.253068207,3.676470274,-0.612834605,0.539985707,0.99947604
Adgrl1,24880.20312,0.078458332,0.068279037,1.149083751,0.250521448,0.99947604
Adgrl2,4134.156945,0.062304586,0.111182379,0.560381836,0.575219018,0.99947604
Adgrl3,4851.269698,-0.033733303,0.094843832,-0.355672082,0.722086155,0.99947604
Adgrl4,1066.549334,-0.158315077,0.177010369,-0.89438307,0.371116967,0.99947604
Adgrv1,296.0267743,-0.516129311,0.297949811,-1.732269302,0.083225625,0.99947604
Adh1,35.59197493,0.051020395,0.564987245,0.090303624,0.928045941,0.99947604
Adh4,1.222118451,-1.484584702,3.238607001,-0.458402239,0.646663483,0.99947604
Adh5,2513.599539,-0.036352296,0.08249305,-0.440671009,0.659451188,0.99947604
Adh6b,0.969744548,-0.454856223,3.762021836,-0.120907385,0.903764393,0.99947604
Adh7,13.11432753,-1.022582405,1.336875957,-0.764904477,0.444328428,0.99947604
Adhfe1,1073.597597,0.076986344,0.129101564,0.596323868,0.550958889,0.99947604
Adi1,2622.779038,0.399339657,0.146318354,2.729251972,0.006347818,0.799806236
Adig,1.804122403,1.789368933,2.967947914,0.602897687,0.546576755,0.99947604
Adipor1,4752.702973,0.009521183,0.07304299,0.130350399,0.896289208,0.99947604
